file_name,file_top,file_bottom,combination,sal_x_twitter,sal_y_twitter,top_left_x_twitter,top_left_y_twitter,crop_width_twitter,crop_height_twitter,confidence_google,importance_fraction_google,top_left_x_google,top_left_y_google,top_right_x_google,top_right_y_google,bottom_right_x_google,bottom_right_y_google,bottom_left_x_google,bottom_left_y_google,survived_google,survived_member_google,crop_width_google,crop_height_google,confidence_apple,sal_x_apple,sal_y_apple,top_left_x_apple,top_left_y_apple,crop_width_apple,crop_height_apple
BMBF_image_0.png,CFD-BF-012-001-N.jpg,CFD-BM-005-003-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6319388000000001,278.0,418.0,127.30005283653736,0.0,319.27469092607487,3000.0
BMBF_image_1.png,CFD-BF-017-003-N.jpg,CFD-BM-218-132-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.6197866999999999,278.0,418.0,125.61815059185028,0.0,316.107481777668,3000.0
BMBF_image_2.png,CFD-BF-233-116-N.jpg,CFD-BM-044-001-N.jpg,BMBF,225,375,0,212,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.5174091,287.0,2624.0,157.0359973013401,972.35369682312,266.0566014349461,2015.2350068092346
BMBF_image_3.png,CFD-BF-036-027-N.jpg,CFD-BM-212-117-N.jpg,BMBF,225,2475,0,2312,583,326,0.375,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.58722,286.0,2624.0,155.26140943169594,4.1234493255615225,277.5780787765979,2994.518637657165
BMBF_image_4.png,CFD-BF-011-002-N.jpg,CFD-BM-217-082-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.60450906,295.0,418.0,140.10551580786705,7.3435306549072275,297.20642518997187,2992.656469345093
BMBF_image_5.png,CFD-BF-018-039-N.jpg,CFD-BM-025-035-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.58788025,278.0,418.0,138.66723367571828,0.0,306.54667592048656,3000.0
BMBF_image_6.png,CFD-BF-235-168-N.jpg,CFD-BM-216-088-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.6278528,295.0,418.0,143.41367764770985,17.177581787109375,304.6991488337516,2973.016977310181
BMBF_image_7.png,CFD-BF-002-001-N.jpg,CFD-BM-013-002-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.61663836,295.0,418.0,147.20348504185674,0.0,292.1284795999527,3000.0
BMBF_image_8.png,CFD-BF-205-141-N.jpg,CFD-BM-036-003-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.59949857,278.0,418.0,123.41769881546496,6.370067596435548,330.90521222352993,2993.6299324035645
BMBF_image_9.png,CFD-BF-206-143-N.jpg,CFD-BM-217-082-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917602479457857,0,300,582,300,582,627,0,627,BF,top,583,328,0.5962064,295.0,418.0,145.7654287815094,0.0,302.0605839490891,3000.0
BMBF_image_10.png,CFD-BF-246-170-N.jpg,CFD-BM-015-015-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.6058875,278.0,418.0,138.7857121229172,52.5130033493042,300.2173658013344,2940.373063087464
BMBF_image_11.png,CFD-BF-020-002-N.jpg,CFD-BM-011-016-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6039156999999999,278.0,418.0,124.73778049647808,0.0,336.7352066636085,3000.0
BMBF_image_12.png,CFD-BF-007-001-N.jpg,CFD-BM-227-191-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.6176731,278.0,418.0,139.19186437129974,0.0,293.1794089674949,2998.1789588928223
BMBF_image_13.png,CFD-BF-216-132-N.jpg,CFD-BM-208-065-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.63774383,295.0,418.0,124.82472376525402,9.823322296142578,320.7012277245522,2990.176677703857
BMBF_image_14.png,CFD-BF-040-003-N.jpg,CFD-BM-240-207-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6216194,287.0,2624.0,127.59466785192491,6.84356689453125,316.64269369840616,2993.1564331054688
BMBF_image_15.png,CFD-BF-010-001-N.jpg,CFD-BM-038-001-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6003046,278.0,2536.0,144.23931726813316,4.7519803047180185,287.90757849812513,2995.248019695282
BMBF_image_16.png,CFD-BF-250-121-N.jpg,CFD-BM-207-024-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.5601681,278.0,418.0,158.7435012459755,475.1738905906677,263.28642278909683,2488.8662695884705
BMBF_image_17.png,CFD-BF-018-039-N.jpg,CFD-BM-021-021-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.59730893,278.0,418.0,138.24842391908172,0.0,300.7550101876259,3000.0
BMBF_image_18.png,CFD-BF-243-164-N.jpg,CFD-BM-033-003-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.58571774,295.0,2624.0,154.92515581846237,7.084250450134277,278.7953714132309,2644.65880393982
BMBF_image_19.png,CFD-BF-213-188-N.jpg,CFD-BM-012-018-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6011984,295.0,418.0,143.64016625285151,0.0,304.8032236099243,3000.0
BMBF_image_20.png,CFD-BF-206-143-N.jpg,CFD-BM-024-001-N.jpg,BMBF,225,2475,0,2312,583,326,0.3125,0.10917602479457857,0,300,582,300,582,627,0,627,BF,top,583,328,0.5946851,295.0,418.0,148.93434065580368,1.538693904876709,293.28841817379,2998.4613060951233
BMBF_image_21.png,CFD-BF-020-002-N.jpg,CFD-BM-240-207-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6182689,287.0,2624.0,126.54293055832386,0.5491375923156738,333.30515223741537,2999.4508624076843
BMBF_image_22.png,CFD-BF-024-002-N.jpg,CFD-BM-242-233-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.61403334,278.0,418.0,130.1047464311123,7.343173027038574,309.69706630706787,2992.656826972961
BMBF_image_23.png,CFD-BF-201-080-N.jpg,CFD-BM-023-029-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.59771997,287.0,2624.0,151.64038908481595,12.912869453430176,283.77386391162867,2986.050367355347
BMBF_image_24.png,CFD-BF-018-039-N.jpg,CFD-BM-251-013-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.59309673,278.0,418.0,141.68936362862587,0.0813603401184082,302.32836365699774,2999.9186396598816
BMBF_image_25.png,CFD-BF-036-027-N.jpg,CFD-BM-010-003-N.jpg,BMBF,375,2475,0,2312,583,326,0.375,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.58856803,287.0,2624.0,150.87723776698112,2.576172351837158,285.0118672549725,2996.99878692627
BMBF_image_26.png,CFD-BF-045-003-N.jpg,CFD-BM-043-071-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6034168000000001,295.0,418.0,128.66947881877422,0.0,314.5568197369576,3000.0
BMBF_image_27.png,CFD-BF-209-172-N.jpg,CFD-BM-010-003-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917602479457857,0,300,582,300,582,627,0,627,BF,top,583,328,0.61045134,295.0,418.0,137.61927539110184,22.091031074523926,301.6247903704643,2976.737380027771
BMBF_image_28.png,CFD-BF-228-212-N.jpg,CFD-BM-026-002-N.jpg,BMBF,375,525,0,362,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.5957609,296.0,418.0,129.884651735425,9.168505668640137,327.0297386050224,2990.83149433136
BMBF_image_29.png,CFD-BF-226-119-N.jpg,CFD-BM-202-063-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.5975325,296.0,419.0,144.51662702858445,0.0,294.09304302930843,2999.4943141937256
BMBF_image_30.png,CFD-BF-219-137-N.jpg,CFD-BM-044-001-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.55504024,287.0,2624.0,151.46664154529572,292.33253002166754,286.28931128978735,2653.098642826081
BMBF_image_31.png,CFD-BF-047-003-N.jpg,CFD-BM-227-191-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.6176732,287.0,2624.0,131.33342821896076,0.0,305.4224598407746,2998.3781576156616
BMBF_image_32.png,CFD-BF-201-080-N.jpg,CFD-BM-233-285-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856759548187256,0,2400,579,2400,579,2725,0,2725,BM,bottom,580,326,0.5911725999999999,287.0,2624.0,137.9696894288063,5.94860315322876,308.0497311353684,2992.117166519165
BMBF_image_33.png,CFD-BF-006-017-N.jpg,CFD-BM-236-248-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6152422,278.0,418.0,121.45197127759457,0.0,315.1184760332107,3000.0
BMBF_image_34.png,CFD-BF-213-188-N.jpg,CFD-BM-017-021-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6015275999999999,295.0,418.0,143.3915595859289,1.3133883476257324,301.8780795335769,2998.6866116523743
BMBF_image_35.png,CFD-BF-024-002-N.jpg,CFD-BM-217-082-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.6060308000000001,278.0,418.0,131.13409635424614,5.48243522644043,310.80835556983953,2994.51756477356
BMBF_image_36.png,CFD-BF-246-170-N.jpg,CFD-BM-211-174-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.61080986,278.0,418.0,141.10609313845634,8.135676383972168,296.579127073288,2991.864323616028
BMBF_image_37.png,CFD-BF-249-091-N.jpg,CFD-BM-012-018-N.jpg,BMBF,225,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.59394205,287.0,2624.0,138.908551633358,0.0,304.088043987751,3000.0
BMBF_image_38.png,CFD-BF-253-202-N.jpg,CFD-BM-024-001-N.jpg,BMBF,225,2475,0,2312,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.5968243000000001,278.0,418.0,150.31184589862826,6.743073463439941,298.34016263484955,2993.25692653656
BMBF_image_39.png,CFD-BF-237-172-N.jpg,CFD-BM-222-173-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.5696505000000001,295.0,419.0,140.80429366230962,995.5565929412842,306.62757277488714,2004.443407058716
BMBF_image_40.png,CFD-BF-016-017-N.jpg,CFD-BM-046-006-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.60910594,278.0,418.0,139.6116384267807,8.165180683135986,299.2354142069817,2991.3209080696106
BMBF_image_41.png,CFD-BF-228-212-N.jpg,CFD-BM-005-003-N.jpg,BMBF,375,525,0,362,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.60343176,296.0,418.0,124.61319482326508,2.329230308532715,334.98862689733505,2997.6707696914673
BMBF_image_42.png,CFD-BF-225-192-N.jpg,CFD-BM-030-003-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.5835281999999999,278.0,418.0,145.02899983525273,1986.068129539489,286.76824638247484,1013.9318704605107
BMBF_image_43.png,CFD-BF-045-003-N.jpg,CFD-BM-005-003-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.60722166,295.0,418.0,125.24282984435558,0.0,321.9272251129151,2999.796152114868
BMBF_image_44.png,CFD-BF-019-001-N.jpg,CFD-BM-247-240-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.60018486,278.0,418.0,145.9867136478424,0.0,292.23915678262716,3000.0
BMBF_image_45.png,CFD-BF-025-002-N.jpg,CFD-BM-037-033-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.59153646,295.0,418.0,134.76491606235504,0.0,326.3923631310463,3000.0
BMBF_image_46.png,CFD-BF-039-031-N.jpg,CFD-BM-004-002-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.60848826,286.0,2624.0,130.37857255339622,3.594696521759033,305.2231366634369,2996.405303478241
BMBF_image_47.png,CFD-BF-251-211-N.jpg,CFD-BM-044-001-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.5829219,295.0,418.0,139.05665403604507,0.0,331.07273960113525,3000.0
BMBF_image_48.png,CFD-BF-224-002-N.jpg,CFD-BM-032-024-N.jpg,BMBF,375,525,0,362,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6234134,295.0,419.0,114.7514321655035,0.0,339.96638965606684,3000.0
BMBF_image_49.png,CFD-BF-035-001-N.jpg,CFD-BM-240-207-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6160283000000001,295.0,418.0,147.052376806736,0.0,290.01247781515116,2998.6374378204346
BMBF_image_50.png,CFD-BF-215-177-N.jpg,CFD-BM-205-001-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.62720156,295.0,418.0,138.2224052250385,1.3976097106933594,311.2586396932602,2997.730135917664
BMBF_image_51.png,CFD-BF-207-004-N.jpg,CFD-BM-039-029-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.58921176,278.0,418.0,121.8355015963316,1288.5782718658447,318.2755730748176,1711.4217281341553
BMBF_image_52.png,CFD-BF-007-001-N.jpg,CFD-BM-030-003-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.6074338,278.0,418.0,140.87883135676384,0.0,292.34927797317505,2999.1137981414795
BMBF_image_53.png,CFD-BF-241-222-N.jpg,CFD-BM-027-001-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.608232,303.0,2624.0,154.6272482872009,0.0,283.79401862621313,2997.3095655441284
BMBF_image_54.png,CFD-BF-240-179-N.jpg,CFD-BM-224-073-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6089799,295.0,418.0,145.90110823512074,87.92942762374878,296.3834178447724,2902.901530265808
BMBF_image_55.png,CFD-BF-031-002-N.jpg,CFD-BM-021-021-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6036361,278.0,418.0,147.7627609968185,0.0,280.4025361537933,2998.248338699341
BMBF_image_56.png,CFD-BF-233-116-N.jpg,CFD-BM-234-172-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.516372,287.0,2624.0,156.7823953926563,1043.1123375892641,265.27084556221973,1946.988523006439
BMBF_image_57.png,CFD-BF-035-001-N.jpg,CFD-BM-204-003-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.6041868,295.0,418.0,149.24394139647484,0.0,287.2301020920277,2998.233675956726
BMBF_image_58.png,CFD-BF-224-002-N.jpg,CFD-BM-234-172-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.62268883,295.0,419.0,116.03728558123112,0.0,336.4985625147819,3000.0
BMBF_image_59.png,CFD-BF-023-010-N.jpg,CFD-BM-241-235-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.55339795,269.0,2624.0,161.2867482304573,1495.903730392456,273.3670117855072,1504.096269607544
BMBF_image_60.png,CFD-BF-002-001-N.jpg,CFD-BM-016-036-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917602479457857,0,300,582,300,582,627,0,627,BF,top,583,328,0.6174441999999999,295.0,418.0,143.14350022375584,2.294003963470459,293.93566250801075,2997.705996036529
BMBF_image_61.png,CFD-BF-227-137-N.jpg,CFD-BM-246-192-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.5995686,287.0,2624.0,130.77448238432407,7.787704467773437,307.5944778323173,2992.2122955322266
BMBF_image_62.png,CFD-BF-204-189-N.jpg,CFD-BM-037-033-N.jpg,BMBF,375,375,0,212,583,326,0.375,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.5952689,295.0,418.0,149.29490154981613,1850.0772714614868,282.8095303177834,1149.9227285385132
BMBF_image_63.png,CFD-BF-241-222-N.jpg,CFD-BM-041-035-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603224515916,0,300,582,300,582,627,0,627,BF,top,583,328,0.61988175,287.0,2624.0,155.07940888404846,6.116688251495361,281.65598565340036,2991.85448884964
BMBF_image_64.png,CFD-BF-238-190-N.jpg,CFD-BM-046-006-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.57840496,278.0,418.0,164.61335337162018,1755.625605583191,262.86442476511,1244.3743944168089
BMBF_image_65.png,CFD-BF-240-179-N.jpg,CFD-BM-234-172-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.5837557,296.0,331.0,155.00528818368912,1867.7440881729126,282.23685842752457,1132.2559118270876
BMBF_image_66.png,CFD-BF-005-001-N.jpg,CFD-BM-215-155-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.59149826,303.0,2624.0,139.85359925031662,0.0,294.7113757729531,3000.0
BMBF_image_67.png,CFD-BF-245-178-N.jpg,CFD-BM-020-001-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6075801,278.0,418.0,130.61990788578987,0.0,325.09415626525885,3000.0
BMBF_image_68.png,CFD-BF-254-201-N.jpg,CFD-BM-200-046-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6092390999999999,287.0,2624.0,134.04872870445251,5.470633506774902,302.84453284740454,2994.529366493225
BMBF_image_69.png,CFD-BF-039-031-N.jpg,CFD-BM-224-073-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.60615045,295.0,418.0,125.31920926272869,0.0,314.8612254261971,3000.0
BMBF_image_70.png,CFD-BF-034-002-N.jpg,CFD-BM-247-240-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.6143683000000001,278.0,418.0,145.28739717602733,0.0,298.01872968673706,3000.0
BMBF_image_71.png,CFD-BF-043-003-N.jpg,CFD-BM-202-063-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.6405964,295.0,418.0,115.33241787552834,0.0,339.3223422765732,3000.0
BMBF_image_72.png,CFD-BF-233-116-N.jpg,CFD-BM-003-003-N.jpg,BMBF,225,375,0,212,583,326,0.3639772236347199,0.10310881584882736,0,750,550,750,550,1059,0,1059,BF,top,551,310,0.55598545,321.0,2624.0,166.55849182605743,18.978238105773926,259.8233910799027,2794.217169284821
BMBF_image_73.png,CFD-BF-215-177-N.jpg,CFD-BM-211-174-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6086019,295.0,418.0,138.91402468085292,0.0,309.46459209918976,3000.0
BMBF_image_74.png,CFD-BF-039-031-N.jpg,CFD-BM-033-003-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6185864000000001,287.0,2624.0,131.40561163425446,0.0,310.062457382679,2998.332023620605
BMBF_image_75.png,CFD-BF-219-137-N.jpg,CFD-BM-253-004-N.jpg,BMBF,375,2475,0,2312,583,326,0.375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.55758363,269.0,2624.0,161.8977314531803,122.5665807723999,274.5550453364849,2687.1736049652104
BMBF_image_76.png,CFD-BF-005-001-N.jpg,CFD-BM-205-001-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.61658424,287.0,2624.0,138.4951193630695,0.3490447998046875,301.586878657341,2998.916208744049
BMBF_image_77.png,CFD-BF-004-014-N.jpg,CFD-BM-024-001-N.jpg,BMBF,225,2475,0,2312,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.59527475,278.0,418.0,139.25595983862877,0.0,303.9941855669021,3000.0
BMBF_image_78.png,CFD-BF-043-003-N.jpg,CFD-BM-242-233-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,1336,582,1336,582,1663,0,1663,middle,middle,583,328,0.6391416999999999,295.0,418.0,118.71387511491777,0.4913806915283203,333.5093055963516,2999.508619308472
BMBF_image_79.png,CFD-BF-217-189-N.jpg,CFD-BM-233-285-N.jpg,BMBF,375,375,0,212,583,326,0.375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.5660835999999999,287.0,2624.0,144.0306464731693,34.379124641418464,297.1624323129654,2950.606405735016
BMBF_image_80.png,CFD-BF-017-003-N.jpg,CFD-BM-202-063-N.jpg,BMBF,375,2475,0,2312,583,326,0.34375,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6270817,278.0,418.0,122.52930158376694,0.0,324.41740959882736,3000.0
BMBF_image_81.png,CFD-BF-249-091-N.jpg,CFD-BM-212-117-N.jpg,BMBF,225,2475,0,2312,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.5838321,295.0,418.0,143.9255813360214,1.7309188842773438,298.33324748277664,2998.269081115723
BMBF_image_82.png,CFD-BF-025-002-N.jpg,CFD-BM-209-088-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.6072154000000001,295.0,418.0,142.93738351762298,0.0,313.19227606058115,3000.0
BMBF_image_83.png,CFD-BF-220-161-N.jpg,CFD-BM-022-022-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.622252,278.0,418.0,132.75384041666985,0.0,312.5602867603302,2998.7443685531616
BMBF_image_84.png,CFD-BF-234-167-N.jpg,CFD-BM-009-002-N.jpg,BMBF,375,375,0,212,583,326,0.34567639231681824,0.10856762528419496,0,750,579,750,579,1075,0,1075,BF,top,580,326,0.57790273,278.0,418.0,169.77313405275342,1863.0536198616028,252.49617934226998,1136.9463801383972
BMBF_image_85.png,CFD-BF-201-080-N.jpg,CFD-BM-218-132-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.60000557,287.0,2624.0,146.94913601875302,4.4127702713012695,291.7675712108613,2995.5872297286987
BMBF_image_86.png,CFD-BF-241-222-N.jpg,CFD-BM-040-002-N.jpg,BMBF,375,375,0,212,583,326,0.34375,0.10917603969573976,0,2250,582,2250,582,2577,0,2577,BM,bottom,583,328,0.59960467,295.0,418.0,153.23520037531853,0.0,289.07325074076647,2998.723268508911
BMBF_image_87.png,CFD-BF-043-003-N.jpg,CFD-BM-236-248-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6383426,278.0,418.0,115.74130664765836,0.0,335.4923210144042,3000.0
BMBF_image_88.png,CFD-BF-049-032-N.jpg,CFD-BM-032-024-N.jpg,BMBF,375,375,0,212,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6037963000000001,278.0,418.0,127.52427403628826,0.03325939178466797,324.7696653604507,2999.9667406082153
BMBF_image_89.png,CFD-BF-009-002-N.jpg,CFD-BM-019-002-N.jpg,BMBF,375,2475,0,2312,583,326,0.3125,0.10917603969573976,0,2400,582,2400,582,2727,0,2727,BM,bottom,583,328,0.6091705,278.0,418.0,133.72933728992942,0.0,303.818596303463,3000.0
